X,Y,id,name
-0.1360182,51.5037435,2263975,Marlborough Road
-0.1360968,51.503798,2263975,Marlborough Road
-0.1308105,51.5058666,2263981,Horse Guards Road
-0.1306751,51.5057982,2263981,Horse Guards Road
-0.1304754,51.5057004,2263981,Horse Guards Road
-0.1297431,51.5053418,2263981,Horse Guards Road
-0.1296179,51.5052803,2263981,Horse Guards Road
-0.129539,51.5052341,2263981,Horse Guards Road
-0.1294797,51.5051838,2263981,Horse Guards Road
-0.1294487,51.5051467,2263981,Horse Guards Road
-0.1294181,51.5050913,2263981,Horse Guards Road
-0.1293292,51.5048151,2263981,Horse Guards Road
-0.1292787,51.5046537,2263981,Horse Guards Road
-0.1291864,51.5043785,2263981,Horse Guards Road
-0.1291266,51.5041999,2263981,Horse Guards Road
-0.1290745,51.5040164,2263981,Horse Guards Road
-0.1290736,51.5040137,2263981,Horse Guards Road
-0.1290083,51.5038288,2263981,Horse Guards Road
-0.1290012,51.5038068,2263981,Horse Guards Road
-0.1291042,51.5034004,2263981,Horse Guards Road
-0.1295228,51.5028824,2263981,Horse Guards Road
-0.1296215,51.5026677,2263981,Horse Guards Road
-0.1297052,51.5023578,2263981,Horse Guards Road
-0.129711,51.5023277,2263981,Horse Guards Road
-0.1355639,51.4974928,4232980,Artillery Row
-0.1355685,51.4973302,4232980,Artillery Row
-0.1355725,51.4972759,4232980,Artillery Row
-0.1355829,51.4971996,4232980,Artillery Row
-0.1355832,51.4971353,4232980,Artillery Row
-0.1356084,51.4969358,4232980,Artillery Row
-0.1356536,51.4965126,4232980,Artillery Row
-0.1356361,51.4964854,4232980,Artillery Row
-0.1355846,51.4964579,4232980,Artillery Row
-0.1371975,51.4971462,4238240,Wilcox Place
-0.1370716,51.4967852,4238240,Wilcox Place
-0.1371323,51.4966515,4238240,Wilcox Place
-0.1279457,51.5032079,4244999,Downing Street
-0.1271731,51.5031686,4244999,Downing Street
-0.1269907,51.5031636,4244999,Downing Street
-0.1264299,51.5031644,4244999,Downing Street
-0.1384292,51.5004454,4254098,
-0.1384382,51.5004881,4254098,
-0.1384442,51.5005164,4254098,
-0.138521,51.5006361,4254098,
-0.1378148,51.5011788,4254098,
-0.136762,51.5015998,4254098,
-0.1365188,51.5016971,4254098,
-0.1350541,51.5020255,4254098,
-0.1277269,51.5011257,4255600,Great George Street
-0.1278511,51.501134,4255600,Great George Street
-0.1288615,51.5012032,4255600,Great George Street
-0.1259928,51.5021045,4255607,King Charles Street
-0.1261943,51.5021054,4255607,King Charles Street
-0.1298074,51.4993303,4255643,Great Smith Street
-0.1298606,51.4993837,4255643,Great Smith Street
-0.1266957,51.5056259,4256797,Whitehall Place
-0.1266533,51.5056377,4256797,Whitehall Place
-0.1258807,51.5058521,4256797,Whitehall Place
-0.1260142,51.5031978,4256952,
-0.1259325,51.5031992,4256952,
-0.1259283,51.5031632,4256952,
-0.1258508,51.5031678,4256952,
-0.1258555,51.5032274,4256952,
-0.1254517,51.5032339,4256952,
-0.1243566,51.5031915,4256952,
-0.1238891,51.503171,4256952,
-0.1238128,51.503173,4256952,
-0.1238221,51.5031453,4256952,
-0.1262046,51.5020146,4256954,Derby Gate
-0.126061,51.5020109,4256954,Derby Gate
-0.1291097,51.5023003,4256955,Clive Steps
-0.1291817,51.5023335,4256955,Clive Steps
-0.1292278,51.502336,4256955,Clive Steps
-0.1293041,51.5023098,4256955,Clive Steps
-0.1292382,51.5022772,4256955,Clive Steps
-0.1291871,51.5022755,4256955,Clive Steps
-0.1291097,51.5023003,4256955,Clive Steps
-0.1276995,51.5054937,4256958,Horse Guards Parade
-0.1275004,51.5051588,4256958,Horse Guards Parade
-0.1274575,51.50503,4256958,Horse Guards Parade
-0.127259,51.5050556,4256958,Horse Guards Parade
-0.1272084,51.5049037,4256958,Horse Guards Parade
-0.1273973,51.5048792,4256958,Horse Guards Parade
-0.1273487,51.5047336,4256958,Horse Guards Parade
-0.1272978,51.5045868,4256958,Horse Guards Parade
-0.1271188,51.5046109,4256958,Horse Guards Parade
-0.1270705,51.5044716,4256958,Horse Guards Parade
-0.1272665,51.5044569,4256958,Horse Guards Parade
-0.1272308,51.504333,4256958,Horse Guards Parade
-0.1271207,51.5043401,4256958,Horse Guards Parade
-0.1270976,51.5040117,4256958,Horse Guards Parade
-0.1270834,51.5039282,4256958,Horse Guards Parade
-0.1271153,51.5039261,4256958,Horse Guards Parade
-0.1284086,51.5038534,4256958,Horse Guards Parade
-0.1288295,51.5038154,4256958,Horse Guards Parade
-0.1288646,51.5038289,4256958,Horse Guards Parade
-0.1289324,51.5038557,4256958,Horse Guards Parade
-0.1289861,51.5040227,4256958,Horse Guards Parade
-0.1290922,51.5043532,4256958,Horse Guards Parade
-0.1290706,51.5043893,4256958,Horse Guards Parade
-0.1290423,51.5044366,4256958,Horse Guards Parade
-0.1290695,51.5045384,4256958,Horse Guards Parade
-0.1290967,51.5046402,4256958,Horse Guards Parade
-0.1291411,51.5046663,4256958,Horse Guards Parade
-0.1292033,51.5047028,4256958,Horse Guards Parade
-0.1292185,51.5047559,4256958,Horse Guards Parade
-0.1292733,51.5049161,4256958,Horse Guards Parade
-0.129335,51.5051059,4256958,Horse Guards Parade
-0.1293963,51.5051985,4256958,Horse Guards Parade
-0.129378,51.505251,4256958,Horse Guards Parade
-0.1293613,51.5052991,4256958,Horse Guards Parade
-0.1287266,51.5053702,4256958,Horse Guards Parade
-0.1283428,51.5054156,4256958,Horse Guards Parade
-0.1283302,51.5053942,4256958,Horse Guards Parade
-0.1282104,51.5054157,4256958,Horse Guards Parade
-0.1282032,51.5054039,4256958,Horse Guards Parade
-0.1280037,51.5054353,4256958,Horse Guards Parade
-0.1277672,51.5054802,4256958,Horse Guards Parade
-0.1277441,51.5054777,4256958,Horse Guards Parade
-0.1276995,51.5054937,4256958,Horse Guards Parade
-0.1400208,51.5017996,4256979,
-0.1400689,51.5015996,4256979,
-0.1400928,51.5015449,4256979,
-0.1401085,51.5014961,4256979,
-0.1401032,51.5014509,4256979,
-0.1400822,51.5013853,4256979,
-0.14003,51.5013064,4256979,
-0.1399981,51.5012652,4256979,
-0.1431237,51.4991261,4258072,Palace Street
-0.1430058,51.4991031,4258072,Palace Street
-0.1425409,51.4990353,4258072,Palace Street
-0.1422045,51.4989771,4258072,Palace Street
-0.1421138,51.4989548,4258072,Palace Street
-0.1420416,51.4989331,4258072,Palace Street
-0.1419996,51.4988876,4258072,Palace Street
-0.141972,51.4988439,4258072,Palace Street
-0.1419504,51.4988143,4258072,Palace Street
-0.1419107,51.4987949,4258072,Palace Street
-0.1418406,51.4987649,4258072,Palace Street
-0.1417862,51.4987462,4258072,Palace Street
-0.1417284,51.4987287,4258072,Palace Street
-0.1413973,51.4986494,4258072,Palace Street
-0.1411674,51.4986223,4258072,Palace Street
-0.1407628,51.4985367,4258072,Palace Street
-0.1405894,51.4984991,4258072,Palace Street
-0.1404478,51.4984616,4258072,Palace Street
-0.1402996,51.4984028,4258072,Palace Street
-0.1355639,51.4974928,4258073,Buckingham Gate
-0.1356535,51.4975692,4258073,Buckingham Gate
-0.1356731,51.4976136,4258073,Buckingham Gate
-0.1358014,51.4978502,4258073,Buckingham Gate
-0.1359047,51.4979761,4258073,Buckingham Gate
-0.1360173,51.498107,4258073,Buckingham Gate
-0.1361646,51.4982367,4258073,Buckingham Gate
-0.136351,51.4983613,4258073,Buckingham Gate
-0.1364924,51.4984384,4258073,Buckingham Gate
-0.1366018,51.4984889,4258073,Buckingham Gate
-0.1370498,51.4986753,4258073,Buckingham Gate
-0.1372504,51.4987578,4258073,Buckingham Gate
-0.1373448,51.4987888,4258073,Buckingham Gate
-0.1378703,51.4989917,4258073,Buckingham Gate
-0.1379759,51.4990282,4258073,Buckingham Gate
-0.1402996,51.4984028,4258074,Wilfred Street
-0.1400863,51.4985123,4258074,Wilfred Street
-0.1392949,51.4988397,4258074,Wilfred Street
-0.1390197,51.4989461,4258074,Wilfred Street
-0.1387738,51.4991012,4258074,Wilfred Street
-0.1386545,51.4992354,4258074,Wilfred Street
-0.1397974,51.4996083,4258075,
-0.1398795,51.4995126,4258075,
-0.1399365,51.4994284,4258075,
-0.1411674,51.4986223,4258076,Catherine Place
-0.1411475,51.4986362,4258076,Catherine Place
-0.1407392,51.4992613,4258076,Catherine Place
-0.1401781,51.4990929,4258076,Catherine Place
-0.1392949,51.4988397,4258076,Catherine Place
-0.1405894,51.4984991,4258077,Buckingham Place
-0.1401781,51.4990929,4258077,Buckingham Place
-0.1381337,51.499081,4258078,Castle Lane
-0.1384156,51.4988316,4258078,Castle Lane
-0.1385817,51.4987221,4258078,Castle Lane
-0.1392086,51.4984048,4258078,Castle Lane
-0.1398405,51.4980941,4258078,Castle Lane
-0.1392086,51.4984048,4258079,Pine Apple Court
-0.139419,51.498563,4258079,Pine Apple Court
-0.1370266,51.4978585,4258083,Spenser Street
-0.1364103,51.4978988,4258083,Spenser Street
-0.1361851,51.49792,4258083,Spenser Street
-0.1359047,51.4979761,4258083,Spenser Street
-0.1370082,51.4973735,4258084,Seaforth Place
-0.1369926,51.4974277,4258084,Seaforth Place
-0.1371064,51.4977845,4258084,Seaforth Place
-0.1370266,51.4978585,4258084,Seaforth Place
-0.1370038,51.4979711,4258084,Seaforth Place
-0.1367368,51.4983188,4258084,Seaforth Place
-0.1366018,51.4984889,4258084,Seaforth Place
-0.132968,51.4996841,4258085,Broadway
-0.1329746,51.4996147,4258085,Broadway
-0.1333075,51.4992423,4258085,Broadway
-0.1333912,51.499151,4258085,Broadway
-0.1334933,51.4990413,4258085,Broadway
-0.1337589,51.4986705,4258085,Broadway
-0.1339059,51.4982357,4258085,Broadway
-0.1339108,51.4982161,4258085,Broadway
-0.1340249,51.4979165,4258085,Broadway
-0.1339739,51.4978454,4258085,Broadway
-0.1355575,51.4995747,4258086,Palmer Street
-0.1354191,51.4990658,4258086,Palmer Street
-0.1353998,51.4989962,4258086,Palmer Street
-0.1352199,51.4985435,4258086,Palmer Street
-0.1379759,51.4990282,4258087,Petty France
-0.1378827,51.4990868,4258087,Petty France
-0.1378009,51.4991168,4258087,Petty France
-0.1372784,51.4992032,4258087,Petty France
-0.1370637,51.4992346,4258087,Petty France
-0.1365855,51.4993229,4258087,Petty France
-0.1363701,51.49937,4258087,Petty France
-0.1358529,51.4995024,4258087,Petty France
-0.1356773,51.4995489,4258087,Petty France
-0.1355575,51.4995747,4258087,Petty France
-0.1355575,51.4995747,4258088,Petty France
-0.1352326,51.4996077,4258088,Petty France
-0.1350563,51.4996254,4258088,Petty France
-0.1349159,51.4996352,4258088,Petty France
-0.1347138,51.4996438,4258088,Petty France
-0.1344887,51.4996525,4258088,Petty France
-0.1342786,51.4996614,4258088,Petty France
-0.1340877,51.4996758,4258088,Petty France
-0.1338377,51.499721,4258088,Petty France
-0.1365855,51.4993229,4258089,Vandon Passage
-0.1365338,51.4992408,4258089,Vandon Passage
-0.1363793,51.498797,4258089,Vandon Passage
-0.1363824,51.4987624,4258089,Vandon Passage
-0.1372504,51.4987578,4258090,Vandon Street
-0.1363824,51.4987624,4258090,Vandon Street
-0.1361751,51.4987658,4258090,Vandon Street
-0.1361811,51.4985322,4258090,Vandon Street
-0.1337589,51.4986705,4258091,Caxton Street
-0.1343218,51.4986175,4258091,Caxton Street
-0.1347645,51.4985692,4258091,Caxton Street
-0.1352199,51.4985435,4258091,Caxton Street
-0.1358645,51.4985209,4258091,Caxton Street
-0.1361811,51.4985322,4258091,Caxton Street
-0.1363072,51.4985361,4258091,Caxton Street
-0.1364153,51.4984938,4258091,Caxton Street
-0.1364924,51.4984384,4258091,Caxton Street
-0.1358645,51.4985209,4258092,Brewers Green
-0.1358819,51.4982486,4258092,Brewers Green
-0.1360173,51.498107,4258092,Brewers Green
-0.1352199,51.4985435,4258093,Palmer Street
-0.1353346,51.4979539,4258093,Palmer Street
-0.1353801,51.4978095,4258093,Palmer Street
-0.1353326,51.4976116,4258093,Palmer Street
-0.1333912,51.499151,4258096,St. Ermin's Hill
-0.1335346,51.4991464,4258096,St. Ermin's Hill
-0.1339396,51.4991335,4258096,St. Ermin's Hill
-0.1336369,51.4965444,4258107,Strutton Ground
-0.1336441,51.4965703,4258107,Strutton Ground
-0.1336732,51.4966486,4258107,Strutton Ground
-0.1338417,51.4972857,4258107,Strutton Ground
-0.1338816,51.4975367,4258107,Strutton Ground
-0.1338377,51.499721,4259359,Queen Anne's Gate
-0.1338849,51.499868,4259359,Queen Anne's Gate
-0.1338866,51.5000743,4259359,Queen Anne's Gate
-0.1338315,51.5004907,4259359,Queen Anne's Gate
-0.1337985,51.5005006,4259359,Queen Anne's Gate
-0.1324078,51.5005904,4259359,Queen Anne's Gate
-0.1318059,51.5005979,4259359,Queen Anne's Gate
-0.131783,51.500659,4259359,Queen Anne's Gate
-0.1317186,51.5007184,4259359,Queen Anne's Gate
-0.1324078,51.5005904,4259360,Carteret Street
-0.1327187,51.4996918,4259360,Carteret Street
-0.1317186,51.5007184,4259361,Cockpit Steps
-0.1316653,51.5008638,4259361,Cockpit Steps
-0.1318059,51.5005979,4259362,Dartmouth Street
-0.1319646,51.5002415,4259362,Dartmouth Street
-0.1322438,51.4996998,4259362,Dartmouth Street
-0.1317186,51.5007184,4259363,Old Queen Street
-0.1316733,51.5007393,4259363,Old Queen Street
-0.1315507,51.500759,4259363,Old Queen Street
-0.1312881,51.5007804,4259363,Old Queen Street
-0.1307243,51.5007856,4259363,Old Queen Street
-0.1295688,51.5008902,4259363,Old Queen Street
-0.1318059,51.5005979,4259364,Lewisham Street
-0.1312124,51.5005969,4259364,Lewisham Street
-0.1308489,51.5005953,4259364,Lewisham Street
-0.1302328,51.5006692,4259364,Lewisham Street
-0.1295981,51.5006951,4259364,Lewisham Street
-0.1327187,51.4996918,4259366,Tothill Street
-0.1322438,51.4996998,4259366,Tothill Street
-0.1319244,51.4997032,4259366,Tothill Street
-0.1312882,51.4997039,4259366,Tothill Street
-0.130923,51.4996928,4259366,Tothill Street
-0.1305831,51.4996825,4259366,Tothill Street
-0.130028,51.4996691,4259366,Tothill Street
-0.1305831,51.4996825,4259367,Matthew Parker Street
-0.1305292,51.4997311,4259367,Matthew Parker Street
-0.130502,51.5002363,4259367,Matthew Parker Street
-0.1304988,51.5003134,4259367,Matthew Parker Street
-0.1296143,51.5002958,4259367,Matthew Parker Street
-0.1320004,51.4988396,4259368,Dacre Street
-0.1334933,51.4990413,4259368,Dacre Street
-0.1319244,51.4997032,4259369,Dean Farrar Street
-0.1319774,51.4990424,4259369,Dean Farrar Street
-0.1320004,51.4988396,4259369,Dean Farrar Street
-0.1320004,51.4988396,4259370,Dean Farrar Street
-0.1318033,51.49863,4259370,Dean Farrar Street
-0.1323086,51.4975274,4259405,Old Pye Street
-0.1332574,51.497513,4259405,Old Pye Street
-0.1338816,51.4975367,4259405,Old Pye Street
-0.1323086,51.4975274,4259406,Old Pye Street
-0.1314888,51.4975566,4259406,Old Pye Street
-0.1305129,51.497589,4259406,Old Pye Street
-0.132445,51.4983885,4259407,Abbey Orchard Street
-0.1323638,51.4983138,4259407,Abbey Orchard Street
-0.1322624,51.4981773,4259407,Abbey Orchard Street
-0.1322898,51.4979949,4259407,Abbey Orchard Street
-0.1314878,51.4983088,4259407,Abbey Orchard Street
-0.1311445,51.4983339,4259407,Abbey Orchard Street
-0.1308226,51.4983456,4259407,Abbey Orchard Street
-0.1306644,51.4983506,4259407,Abbey Orchard Street
-0.1299665,51.4984039,4259407,Abbey Orchard Street
-0.1323086,51.4975274,4259408,Perkin's Rents
-0.132109,51.4968219,4259408,Perkin's Rents
-0.1322898,51.4979949,4259409,Perkin's Rents
-0.1323193,51.4977745,4259409,Perkin's Rents
-0.1323166,51.4977027,4259409,Perkin's Rents
-0.1323086,51.4975274,4259409,Perkin's Rents
-0.1332574,51.497513,4259410,St. Matthew Street
-0.1332285,51.4972457,4259410,St. Matthew Street
-0.1331955,51.4970304,4259410,St. Matthew Street
-0.1330614,51.4966588,4259410,St. Matthew Street
-0.1314888,51.4975566,4259411,St. Ann's Lane
-0.1313153,51.4968418,4259411,St. Ann's Lane
-0.1305129,51.497589,4259605,St. Ann's Street
-0.1306644,51.4983506,4259605,St. Ann's Street
-0.1303211,51.496861,4259606,St. Ann's Street
-0.1305129,51.497589,4259606,St. Ann's Street
-0.1292295,51.4989615,4259616,Dean's Yard
-0.1285449,51.4989126,4259616,Dean's Yard
-0.1285854,51.4984033,4259616,Dean's Yard
-0.1285991,51.4981231,4259616,Dean's Yard
-0.1287048,51.4980972,4259616,Dean's Yard
-0.1295161,51.498167,4259616,Dean's Yard
-0.1295738,51.4982429,4259616,Dean's Yard
-0.1292295,51.4989615,4259616,Dean's Yard
-0.1291665,51.4993751,4259617,Dean's Yard
-0.1291719,51.4993392,4259617,Dean's Yard
-0.1291774,51.499303,4259617,Dean's Yard
-0.1291823,51.4992704,4259617,Dean's Yard
-0.1287048,51.4980972,4259620,
-0.1286359,51.4979925,4259620,
-0.1294336,51.4974354,4259621,Little Smith Street
-0.1286262,51.4974976,4259621,Little Smith Street
-0.1256977,51.4975506,4259622,Great College Street
-0.1262484,51.4975396,4259622,Great College Street
-0.1263924,51.4975294,4259622,Great College Street
-0.1265885,51.4975519,4259622,Great College Street
-0.1277212,51.4977497,4259622,Great College Street
-0.1284968,51.4978964,4259622,Great College Street
-0.1265982,51.4969474,4259624,Little College Street
-0.1265885,51.4975519,4259624,Little College Street
-0.1278426,51.4972108,4259625,Cowley Street
-0.1271371,51.4971931,4259625,Cowley Street
-0.1271437,51.4969374,4259625,Cowley Street
-0.1277212,51.4977497,4259626,Barton Street
-0.1278426,51.4972108,4259626,Barton Street
-0.1255103,51.5009775,4259628,Canon Row
-0.1255002,51.5011998,4259628,Canon Row
-0.1258256,51.5005493,4259629,New Palace Yard
-0.1256641,51.5006494,4259629,New Palace Yard
-0.1256238,51.5006744,4259629,New Palace Yard
-0.1250789,51.5006561,4259629,New Palace Yard
-0.1249322,51.5006271,4259629,New Palace Yard
-0.1248768,51.500598,4259629,New Palace Yard
-0.1248608,51.500561,4259629,New Palace Yard
-0.1248831,51.5004286,4259629,New Palace Yard
-0.1249103,51.5002968,4259629,New Palace Yard
-0.1249367,51.5002755,4259629,New Palace Yard
-0.124978,51.5002661,4259629,New Palace Yard
-0.1250445,51.5002661,4259629,New Palace Yard
-0.1256238,51.5003173,4259629,New Palace Yard
-0.1257273,51.5003897,4259629,New Palace Yard
-0.1258256,51.5004584,4259629,New Palace Yard
-0.1258256,51.5005493,4259629,New Palace Yard
-0.1261526,51.5005546,4259630,New Palace Yard
-0.1259787,51.5005508,4259630,New Palace Yard
-0.1259437,51.5005493,4259630,New Palace Yard
-0.1258256,51.5005493,4259630,New Palace Yard
-0.1261638,51.4996397,4259681,St. Margaret Street
-0.1262329,51.4997822,4259681,St. Margaret Street
-0.1257249,51.4982577,4259682,Abingdon Street
-0.1257251,51.4981806,4259682,Abingdon Street
-0.1257235,51.4981321,4259682,Abingdon Street
-0.1257185,51.4979835,4259682,Abingdon Street
-0.1257171,51.4979416,4259682,Abingdon Street
-0.125716,51.4979079,4259682,Abingdon Street
-0.1256977,51.4975506,4259683,Millbank
-0.1256758,51.497388,4259683,Millbank
-0.1256368,51.4970989,4259683,Millbank
-0.1256082,51.4969467,4259683,Millbank
-0.1254155,51.4960681,4259683,Millbank
-0.1253241,51.4957206,4259683,Millbank
-0.1253018,51.4956361,4259683,Millbank
-0.1252739,51.4955299,4259683,Millbank
-0.1252326,51.4953731,4259683,Millbank
-0.1252133,51.495318,4259683,Millbank
-0.1251799,51.4952225,4259683,Millbank
-0.1265947,51.4994302,4259685,Old Palace Yard
-0.1261247,51.4994423,4259685,Old Palace Yard
-0.1384553,51.5056551,4266560,Little St. James's Street
-0.1395234,51.5052618,4266560,Little St. James's Street
-0.1395689,51.5052412,4266560,Little St. James's Street
-0.1392754,51.504907,4266560,Little St. James's Street
-0.1391244,51.504709,4266560,Little St. James's Street
-0.1389612,51.5045613,4266560,Little St. James's Street
-0.1383955,51.5048031,4266561,Russell Court
-0.1386178,51.505014,4266561,Russell Court
-0.1387791,51.5050011,4266561,Russell Court
-0.1389264,51.5050168,4266561,Russell Court
-0.1392754,51.504907,4266561,Russell Court
-0.1392401,51.5045162,4266562,Stable Yard Road
-0.1389853,51.5041973,4266562,Stable Yard Road
-0.1388968,51.5041138,4266562,Stable Yard Road
-0.1379318,51.5031405,4266562,Stable Yard Road
-0.1378664,51.5030728,4266562,Stable Yard Road
-0.137772,51.503007,4266562,Stable Yard Road
-0.1399722,51.5043791,4266564,Milkmaid's Passage
-0.1404247,51.5042509,4266564,Milkmaid's Passage
-0.1282749,51.5000286,4268555,Little Sanctuary
-0.1283015,51.5000542,4268555,Little Sanctuary
-0.1283321,51.5000837,4268555,Little Sanctuary
-0.1284099,51.5001587,4268555,Little Sanctuary
-0.1284424,51.5002881,4268555,Little Sanctuary
-0.1284417,51.5004072,4268555,Little Sanctuary
-0.1284185,51.5006575,4268555,Little Sanctuary
-0.127898,51.5007012,4268556,Little Sanctuary
-0.128359,51.5006625,4268556,Little Sanctuary
-0.1284185,51.5006575,4268556,Little Sanctuary
-0.1278284,51.5012919,4268557,
-0.1278395,51.5012089,4268557,
-0.1278445,51.5011716,4268557,
-0.1278511,51.501134,4268557,
-0.1407755,51.5058915,4362735,St. James's Place
-0.140676,51.5057933,4362735,St. James's Place
-0.1402793,51.5054402,4362735,St. James's Place
-0.1396623,51.505726,4362735,St. James's Place
-0.1388759,51.5060903,4362735,St. James's Place
-0.1335854,51.5057462,4369036,
-0.1334797,51.505787,4369036,
-0.1337977,51.5051171,4369038,
-0.1339252,51.5052109,4369038,
-0.1335854,51.5057462,4369410,Carlton Gardens
-0.1340504,51.5055939,4369410,Carlton Gardens
-0.1343102,51.5055088,4369410,Carlton Gardens
-0.1401048,51.5020484,4376718,The Mall
-0.1400185,51.5020847,4376718,The Mall
-0.1395164,51.5022849,4376718,The Mall
-0.1312616,51.5056813,4564659,
-0.1310394,51.505533,4564659,
-0.1312202,51.5054529,4564659,
-0.1311363,51.505371,4564659,
-0.1311532,51.5053022,4564659,
-0.1311508,51.5052828,4564659,
-0.1311182,51.5051557,4564659,
-0.1310995,51.5051014,4564659,
-0.1310901,51.5049272,4564659,
-0.1310539,51.5046913,4564659,
-0.1310257,51.5045367,4564659,
-0.1310101,51.5044432,4564659,
-0.1310034,51.5043929,4564659,
-0.1310126,51.5042988,4564659,
-0.1310318,51.5042238,4564659,
-0.1310318,51.5042047,4564659,
-0.131026,51.5041756,4564659,
-0.1258256,51.5004584,4796333,New Palace Yard
-0.1259436,51.50046,4796333,New Palace Yard
-0.1259817,51.500461,4796333,New Palace Yard
-0.1261532,51.5004602,4796333,New Palace Yard
-0.1411713,51.5026619,9832217,
-0.1409602,51.5027103,9832217,
-0.1407574,51.5027311,9832217,
-0.1405345,51.5027361,9832217,
-0.1402972,51.5027169,9832217,
-0.1400661,51.5026757,9832217,
-0.1398197,51.5026032,9832217,
-0.1396565,51.5025313,9832217,
-0.1395371,51.5024719,9832217,
-0.1361416,51.503849,9832337,
-0.1335469,51.5049497,9832337,
-0.1317359,51.5057034,9832337,
-0.1313092,51.5058771,9832337,
-0.1308624,51.5041979,13863773,
-0.1307945,51.5041574,13863773,
-0.1307589,51.5041435,13863773,
-0.130456,51.5040694,13863773,
-0.1302359,51.5040151,13863773,
-0.1301113,51.5039843,13863773,
-0.1299884,51.5039498,13863773,
-0.1299001,51.5039181,13863773,
-0.1298287,51.5038878,13863773,
-0.1296911,51.5038145,13863773,
-0.1296363,51.5037735,13863773,
-0.129588,51.5037267,13863773,
-0.1295386,51.503671,13863773,
-0.1308235,51.5018177,14401057,
-0.1314537,51.5014247,14401057,
-0.1317314,51.501206,14401057,
-0.1317155,51.5011524,14401057,
-0.131184,51.5021477,14401159,
-0.1312384,51.5019348,14401159,
-0.1313824,51.5018191,14401159,
-0.1314038,51.5018019,14401159,
-0.1317658,51.5016476,14401159,
-0.1318371,51.5016199,14401159,
-0.1319812,51.5015639,14401159,
-0.132923,51.5011977,14401159,
-0.1332729,51.5010489,14401159,
-0.1332809,51.5010351,14401159,
-0.1332933,51.5009832,14401159,
-0.1347645,51.4985692,16408963,
-0.1348292,51.4982214,16408963,
-0.134856,51.4980262,16408963,
-0.1347441,51.4977116,16408963,
-0.1390963,51.5061183,17246558,Jubilee Line (disused)
-0.1379366,51.5060554,17246558,Jubilee Line (disused)
-0.1374436,51.5060265,17246558,Jubilee Line (disused)
-0.1335735,51.5057223,17246558,Jubilee Line (disused)
-0.1325034,51.5057477,17246558,Jubilee Line (disused)
-0.1311693,51.5059393,17246558,Jubilee Line (disused)
-0.1297477,51.506438,17246558,Jubilee Line (disused)
-0.1282748,51.5069608,17246558,Jubilee Line (disused)
-0.127666,51.507219,17246558,Jubilee Line (disused)
-0.1268341,51.5076012,17246558,Jubilee Line (disused)
-0.1263943,51.507821,17246558,Jubilee Line (disused)
-0.1257779,51.5082946,17246558,Jubilee Line (disused)
-0.1249076,51.5088053,17246558,Jubilee Line (disused)
-0.1246026,51.5089446,17246558,Jubilee Line (disused)
-0.1244874,51.5090071,17246558,Jubilee Line (disused)
-0.12444,51.5090332,17246558,Jubilee Line (disused)
-0.1243348,51.509083,17246558,Jubilee Line (disused)
-0.1241604,51.5091602,17246558,Jubilee Line (disused)
-0.1240668,51.5092176,17246558,Jubilee Line (disused)
-0.1234022,51.5095968,17246558,Jubilee Line (disused)
-0.1222189,51.5101466,17246558,Jubilee Line (disused)
-0.121992,51.5102503,17246558,Jubilee Line (disused)
-0.1214879,51.5104575,17246558,Jubilee Line (disused)
-0.1214007,51.5104899,17246558,Jubilee Line (disused)
-0.1210848,51.5106018,17246558,Jubilee Line (disused)
-0.1209784,51.5106503,17246558,Jubilee Line (disused)
-0.1205984,51.510795,17246558,Jubilee Line (disused)
-0.1203313,51.5108879,17246558,Jubilee Line (disused)
-0.1201147,51.5109666,17246558,Jubilee Line (disused)
-0.1290695,51.5045384,23336602,
-0.1273487,51.5047336,23336602,
-0.1337969,51.5007411,23713784,
-0.1338142,51.5008365,23713784,
-0.1338315,51.5008846,23713784,
-0.1338508,51.5009187,23713784,
-0.1337985,51.5005006,23713785,
-0.1337969,51.5007411,23713785,
-0.1353129,51.5025076,23713786,Blue Bridge
-0.1351007,51.5021195,23713786,Blue Bridge
-0.1351007,51.5021195,23713787,
-0.1350541,51.5020255,23713787,
-0.1388532,51.5017491,23713789,
-0.1389006,51.501819,23713789,
-0.1389415,51.501881,23713789,
-0.138955,51.5019057,23713789,
-0.1389834,51.5019573,23713789,
-0.139095,51.5021579,23713789,
-0.1391069,51.5021733,23713789,
-0.139219,51.5022683,23713789,
-0.1264924,51.5047288,23715300,Whitehall
-0.1265272,51.5048418,23715300,Whitehall
-0.1265758,51.5049735,23715300,Whitehall
-0.1369577,51.5056174,25015587,Angel Court
-0.1376165,51.5063752,25015587,Angel Court
-0.1319774,51.4990424,26616016,
-0.1318634,51.4990381,26616016,
-0.1307366,51.4994196,26616016,
-0.1343608,51.4990007,26637386,
-0.1343218,51.4986175,26637386,
-0.1338816,51.4975367,26644302,Strutton Ground
-0.1339093,51.4977595,26644302,Strutton Ground
-0.1339739,51.4978454,26644302,Strutton Ground
-0.1387595,51.5028005,26659003,
-0.1379318,51.5031405,26659003,
-0.1361416,51.503849,26659003,
-0.1372784,51.4992032,26741011,
-0.137283,51.4992426,26741011,
-0.1372911,51.4993108,26741011,
-0.1373825,51.4995536,26741011,
-0.1405832,51.5002175,28104644,Buckingham Palace Road
-0.1406512,51.5002613,28104644,Buckingham Palace Road
-0.1406966,51.5002906,28104644,Buckingham Palace Road
